ID,AGENCY,REGULATION,DAYS,HOURS,HRS_BEGIN,HRS_END,REGDETAILS,MODIFIED,EDITOR,RPPAREA1,RPPAREA2,RPPAREA3,FID_100,LENGTH_FT,CONFLICT,ENACTED,CREATED_US,CREATED_DA,LAST_EDITE,LAST_EDI_1,HRLIMIT,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,RPP_SYM,MTAB_DATE,MTAB_MOTION,MTAB_RESO_TEXT,SYM_RPP2,GLOBALID,EXCEPTIONS,FROM_TIME,TO_TIME,shape
0,,Time limited,M-F,800-2100,800,2100,,,,S,,,8100,141,0,,,,,,2.0,,,MTA,20170513001738,"black, 2.0 pt, no dash",,,,"black, 2.0 pt, no dash | 2, M-F, 800-2100",,Yes. RPP holders are exempt from time limits.,8am,9pm,"MULTILINESTRING ((-122.44006 37.76224, -122.439575 37.762268))"
0,,No oversized vehicles,M-Su,2400-600,2400,600,Oversized vehicles and trailers are those longer than 22 feet or taller than 7 feet,18991230000000,,,,,0,71,1,May 2013,,,mta,20150917000000,0.0,,,MTA,20170513000913,,,,,,,Yes. Typical passenger vehicles are exempt.,12am,6am,"MULTILINESTRING ((-122.494934 37.755226, -122.49518 37.75522))"
0,,Time limited,M-F,900-2000,900,2000,,20150324000000,Mark C. Dreger,Q,,,1414,204,0,,,,,,2.0,,,MTA,20170513001521,"lapis lazuli, 2.5 pt, no dash",,,,"lapis lazuli, 2.5 pt, no dash | 2, M-F, 900-2000",,Yes. RPP holders are exempt from time limits.,9am,8pm,"MULTILINESTRING ((-122.437675 37.778763, -122.43698 37.77885))"
0,,Time limited,M-F,800-1800,800,1800,,,,Z,,,9550,238,0,,,,,,2.0,,,MTA,20170513001314,"anemone violet, 2.5 pt, no dash",,,,"anemone violet, 2.5 pt, no dash | 2, M-F, 800-1800",,Yes. RPP holders are exempt from time limits.,8am,6pm,"MULTILINESTRING ((-122.42474 37.75029, -122.42392 37.75034))"
0,,Time limited,M-F,800-2100,800,2100,,,,S,,,8438,131,0,,,,,,2.0,,,MTA,20170513001728,"black, 2.0 pt, no dash",,,,"black, 2.0 pt, no dash | 2, M-F, 800-2100",,Yes. RPP holders are exempt from time limits.,8am,9pm,"MULTILINESTRING ((-122.432045 37.76273, -122.431595 37.762756))"
0,,Time limited,M-F,900-1700,900,1700,,,,B,,,4560,184,0,,,,,,2.0,,,MTA,20170513001132,"black, 2.5 pt, no dash",,,,"black, 2.5 pt, no dash | 2, M-F, 900-1700",,Yes. RPP holders are exempt from time limits.,9am,5pm,"MULTILINESTRING ((-122.46192 37.709583, -122.46197 37.70961, -122.46255 37.70961))"
0,,Time limited,M-F,800-1800,800,1800,,,,V,,,8963,278,0,,,,,,2.0,,,MTA,20170513001339,"black, 2.5 pt, no dash",,,,"black, 2.5 pt, no dash | 2, M-F, 800-1800",,Yes. RPP holders are exempt from time limits.,8am,6pm,"MULTILINESTRING ((-122.45806 37.725754, -122.45797 37.725765, -122.457825 37.725807, -122.457726 37.725845, -122.457634 37.725895, -122.45756 37.72595, -122.45748 37.726017, -122.45741 37.7261, -122.45738 37.726143, -122.457344 37.726208))"
0,,Time limited,M-F,800-2100,800,2100,,,,S,,,8562,209,0,,,,,,2.0,,,MTA,20170513001731,"black, 2.0 pt, no dash",,,,"black, 2.0 pt, no dash | 2, M-F, 800-2100",,Yes. RPP holders are exempt from time limits.,8am,9pm,"MULTILINESTRING ((-122.43459 37.757572, -122.43454 37.757))"
0,,Time limited,M-F,800-1500,800,1500,,20150106000000,Mark C. Dreger,T,,,8864,368,0,,,,,,4.0,,,MTA,20170513001027,"lapis lazuli, 2.5 pt, dash 3:1:1:1, interval 2",,,,"lapis lazuli, 2.5 pt, dash 3:1:1:1, interval 2 | 4, M-F, 800-1500",,Yes. RPP holders are exempt from time limits.,8am,3pm,"MULTILINESTRING ((-122.46072 37.7439, -122.46069 37.74389, -122.46064 37.743885, -122.45987 37.743885, -122.45983 37.743896, -122.45956 37.744106))"
0,,Time limited,M-Sa,800-2100,800,2100,,,,C,,,4890,108,0,,,,,,2.0,,,MTA,20170513001728,"black, 2.5 pt, no dash",,,,"black, 2.5 pt, no dash | 2, M-Sa, 800-2100",,Yes. RPP holders are exempt from time limits.,8am,9pm,"MULTILINESTRING ((-122.41629 37.79201, -122.41623 37.79172))"
0,,Time limited,M-F,800-1800,800,1800,,,,H,,,6175,298,0,,,,,,1.0,,,MTA,20170513001328,"black, 2.5 pt, dash 1:1, interval 2",,,,"black, 2.5 pt, dash 1:1, interval 2 | 1, M-F, 800-1800",,Yes. RPP holders are exempt from time limits.,8am,6pm,"MULTILINESTRING ((-122.47042 37.728806, -122.4702 37.728745, -122.47 37.72872, -122.46981 37.728725, -122.46964 37.728745, -122.469536 37.728764, -122.46942 37.728794))"
0,,Time limited,M-F,900-1800,900,1800,,,,N,,,7405,241,0,,,,,,2.0,,,MTA,20170513001302,"black, 2.5 pt, no dash",,,,"black, 2.5 pt, no dash | 2, M-F, 900-1800",,Yes. RPP holders are exempt from time limits.,9am,6pm,"MULTILINESTRING ((-122.47002 37.773285, -122.469185 37.773323))"
0,,Time limited,M-F,800-1500,800,1500,,20150106000000,Mark C. Dreger,T,,,8772,766,0,,,,,,2.0,,,MTA,20170513001027,"lapis lazuli, 2.5 pt, no dash",,,,"lapis lazuli, 2.5 pt, no dash | 2, M-F, 800-1500",,Yes. RPP holders are exempt from time limits.,8am,3pm,"MULTILINESTRING ((-122.46338 37.74389, -122.461494 37.745365))"
0,,Time limited,M-F,800-1800,800,1800,,,,Z,,,9512,553,0,,,,,,2.0,,,MTA,20170513001310,"anemone violet, 2.5 pt, no dash",,,,"anemone violet, 2.5 pt, no dash | 2, M-F, 800-1800",,Yes. RPP holders are exempt from time limits.,8am,6pm,"MULTILINESTRING ((-122.42926 37.749214, -122.42735 37.74933))"
0,,Time limited,M-F,800-1800,800,1800,,,,L,,,6982,260,0,,,,,,2.0,,,MTA,20170513001312,"lapis lazuli, 2.5 pt, no dash",,,,"lapis lazuli, 2.5 pt, no dash | 2, M-F, 800-1800",,Yes. RPP holders are exempt from time limits.,8am,6pm,"MULTILINESTRING ((-122.45827 37.774426, -122.45832 37.775135))"
0,,Time limited,M-F,800-1800,800,1800,,,,G,K,,6072,269,0,,,,,,2.0,,,MTA,20170513001325,"lapis lazuli, 2.5 pt, no dash",,,,"lapis lazuli, 2.5 pt, no dash | 2, M-F, 800-1800",,Yes. RPP holders are exempt from time limits.,8am,6pm,"MULTILINESTRING ((-122.43514 37.79511, -122.435 37.79438))"
0,,Time limited,M-F,800-2100,800,2100,,,,S,,,8321,416,0,,,,,,2.0,,,MTA,20170513001739,"black, 2.0 pt, no dash",,,,"black, 2.0 pt, no dash | 2, M-F, 800-2100",,Yes. RPP holders are exempt from time limits.,8am,9pm,"MULTILINESTRING ((-122.42577 37.77468, -122.424355 37.77486))"
0,,No oversized vehicles,M-Su,2400-600,2400,600,Oversized vehicles and trailers are those longer than 22 feet or taller than 7 feet,,,,,,1247,399,2,March 2014,,,,,,,,MTA,20170513000915,,,,,,,Yes. Typical passenger vehicles are exempt.,12am,6am,"MULTILINESTRING ((-122.398766 37.76491, -122.39876 37.76486, -122.39866 37.76382))"
0,,Time limited,M-F,900-1700,900,1700,,,,D,,,5033,159,0,,,,,,4.0,,,MTA,20170513001133,"lapis lazuli, 2.5 pt, dash 3:1:1:1, interval 2",,,,"lapis lazuli, 2.5 pt, dash 3:1:1:1, interval 2 | 4, M-F, 900-1700",,Yes. RPP holders are exempt from time limits.,9am,5pm,"MULTILINESTRING ((-122.43828 37.734924, -122.43814 37.735348))"
0,,No oversized vehicles,M-Su,2400-600,2400,600,Oversized vehicles and trailers are those longer than 22 feet or taller than 7 feet,,,,,,1309,396,2,March 2014,,,mta,20150917000000,0.0,TMINICUCCI,20170509225405,MTA,20170513000914,,,,,,,Yes. Typical passenger vehicles are exempt.,12am,6am,"MULTILINESTRING ((-122.39889 37.766182, -122.39879 37.7651))"
0,,Time limited,M-Sa,700-1800,700,1800,,,,,,,3826,146,0,,,,mta,20150917000000,2.0,,,MTA,20170513001313,,,,,,,None. Regulation applies to all vehicles.,7am,6pm,"MULTILINESTRING ((-122.40384 37.777317, -122.40348 37.777596))"
0,,Time limited,M-F,800-1800,800,1800,,,,V,,,9118,340,0,,,,,,2.0,,,MTA,20170513001339,"black, 2.5 pt, no dash",,,,"black, 2.5 pt, no dash | 2, M-F, 800-1800",,Yes. RPP holders are exempt from time limits.,8am,6pm,"MULTILINESTRING ((-122.44611 37.71828, -122.44605 37.718235, -122.44528 37.717617))"
0,,Time limited,M-F,800-1800,800,1800,,,,O,,,7637,595,0,,,,,,2.0,,,MTA,20170513001336,"black, 2.5 pt, no dash",,,,"black, 2.5 pt, no dash | 2, M-F, 800-1800",,Yes. RPP holders are exempt from time limits.,8am,6pm,"MULTILINESTRING ((-122.47479 37.746716, -122.47468 37.745087))"
0,,Time limited,M-F,800-1800,800,1800,,,,P,,,7952,273,0,,,,,,2.0,,,MTA,20170513001328,"anemone violet, 2.5 pt, no dash",,,,"anemone violet, 2.5 pt, no dash | 2, M-F, 800-1800",,Yes. RPP holders are exempt from time limits.,8am,6pm,"MULTILINESTRING ((-122.44025 37.7784, -122.4401 37.777657))"
0,,Time limited,M-Sa,800-2100,800,2100,,,,C,,,4833,407,0,,,,,,2.0,,,MTA,20170513001728,"black, 2.5 pt, no dash",,,,"black, 2.5 pt, no dash | 2, M-Sa, 800-2100",,Yes. RPP holders are exempt from time limits.,8am,9pm,"MULTILINESTRING ((-122.41395 37.791348, -122.41256 37.791523))"
0,,Time limited,M-F,800-1800,800,1800,,,,V,,,9097,197,0,,,,,,2.0,,,MTA,20170513001327,"black, 2.5 pt, no dash",,,,"black, 2.5 pt, no dash | 2, M-F, 800-1800",,Yes. RPP holders are exempt from time limits.,8am,6pm,"MULTILINESTRING ((-122.44458 37.718025, -122.44414 37.718433))"
0,,Time limited,M-F,800-1800,800,1800,,,,V,,,8957,197,0,,,,,,2.0,,,MTA,20170513001346,"black, 2.5 pt, no dash",,,,"black, 2.5 pt, no dash | 2, M-F, 800-1800",,Yes. RPP holders are exempt from time limits.,8am,6pm,"MULTILINESTRING ((-122.45972 37.725887, -122.45964 37.725925, -122.45955 37.72598, -122.45947 37.72603, -122.45938 37.726078, -122.4593 37.72612, -122.45922 37.72616, -122.45915 37.726185))"
0,,Time limited,M-F,800-2100,800,2100,,20150107000000,Mark C. Dreger,S,,,1889,191,0,,,,,,2.0,,,MTA,20170513001738,"black, 2.0 pt, no dash",,,,"black, 2.0 pt, no dash | 2, M-F, 800-2100",,Yes. RPP holders are exempt from time limits.,8am,9pm,"MULTILINESTRING ((-122.42865 37.75232, -122.4286 37.751797))"
0,,Time limited,M-F,800-1800,800,1800,,,,G,,,5695,408,0,,,,,,2.0,,,MTA,20170513001311,"lapis lazuli, 2.5 pt, no dash",,,,"lapis lazuli, 2.5 pt, no dash | 2, M-F, 800-1800",,Yes. RPP holders are exempt from time limits.,8am,6pm,"MULTILINESTRING ((-122.43826 37.78647, -122.43687 37.786648))"
0,,Time limited,M-F,900-1800,900,1800,,,,N,,,7549,471,0,,,,,,2.0,,,MTA,20170513001259,"black, 2.5 pt, no dash",,,,"black, 2.5 pt, no dash | 2, M-F, 900-1800",,Yes. RPP holders are exempt from time limits.,9am,6pm,"MULTILINESTRING ((-122.46018 37.783028, -122.46009 37.781734))"
0,,Time limited,M-F,900-2000,900,2000,,20150324000000,Mark C. Dreger,Q,,,1428,274,0,,,,,,2.0,,,MTA,20170513001521,"lapis lazuli, 2.5 pt, no dash",,,,"lapis lazuli, 2.5 pt, no dash | 2, M-F, 900-2000",,Yes. RPP holders are exempt from time limits.,9am,8pm,"MULTILINESTRING ((-122.43311 37.777405, -122.43312 37.777393, -122.43297 37.77666))"
0,,Time limited,M-F,800-1800,800,1800,,,,H,,,6229,587,0,,,,,,2.0,,,MTA,20170513001310,"black, 2.5 pt, no dash",,,,"black, 2.5 pt, no dash | 2, M-F, 800-1800",,Yes. RPP holders are exempt from time limits.,8am,6pm,"MULTILINESTRING ((-122.47159 37.719555, -122.47157 37.71794))"
0,,Time limited,M-F,800-1800,800,1800,,,,G,,,5774,369,0,,,,,,2.0,,,MTA,20170513001335,"lapis lazuli, 2.5 pt, no dash",,,,"lapis lazuli, 2.5 pt, no dash | 2, M-F, 800-1800",,Yes. RPP holders are exempt from time limits.,8am,6pm,"MULTILINESTRING ((-122.43783 37.791996, -122.43656 37.792156))"
0,,Time limited,M-Sa,800-1800,800,1800,"MM. ESTABLISH – 4-HOUR TIME LIMIT, 8 AM TO 6 PM, EXCEPT SUNDAYS",20160718000000,Arty Zhang,,,,1300,815,0,4/5/2016,,,mta,20160718000000,4.0,AZHANG,20160718184052,MTA,20170513001302,,,16-036,,,,None. Regulation applies to all vehicles.,8am,6pm,"MULTILINESTRING ((-122.40034 37.767403, -122.39834 37.76898))"
0,,Time limited,M-Sa,800-1800,800,1800,"MM. ESTABLISH – 4-HOUR TIME LIMIT, 8 AM TO 6 PM, EXCEPT SUNDAYS",20160718000000,Arty Zhang,,,,384,395,0,4/5/2016,,,mta,20160718000000,4.0,,,MTA,20170513001315,,,16-036,,,,None. Regulation applies to all vehicles.,8am,6pm,"MULTILINESTRING ((-122.40494 37.76842, -122.40483 37.76734))"
0,,Time limited,M-F,800-1800,800,1800,,,,M,,,7134,404,0,,,,,,2.0,,,MTA,20170513001258,"lapis lazuli, 2.5 pt, no dash",,,,"lapis lazuli, 2.5 pt, no dash | 2, M-F, 800-1800",,Yes. RPP holders are exempt from time limits.,8am,6pm,"MULTILINESTRING ((-122.429695 37.802544, -122.428314 37.80272))"
0,,Time limited,M-F,800-1800,800,1800,,,,V,,,9056,151,0,,,,,,2.0,,,MTA,20170513001311,"black, 2.5 pt, no dash",,,,"black, 2.5 pt, no dash | 2, M-F, 800-1800",,Yes. RPP holders are exempt from time limits.,8am,6pm,"MULTILINESTRING ((-122.44922 37.720074, -122.44875 37.71989))"
0,,Time limited,M-F,900-1700,900,1700,,,,D,,,5161,194,0,,,,,,4.0,,,MTA,20170513001133,"lapis lazuli, 2.5 pt, dash 3:1:1:1, interval 2",,,,"lapis lazuli, 2.5 pt, dash 3:1:1:1, interval 2 | 4, M-F, 900-1700",,Yes. RPP holders are exempt from time limits.,9am,5pm,"MULTILINESTRING ((-122.43076 37.730328, -122.43073 37.730263, -122.43028 37.72997))"
0,,Time limited,M-F,800-1800,800,1800,,,,M,,,7210,411,0,,,,,,2.0,,,MTA,20170513001310,"lapis lazuli, 2.5 pt, no dash",,,,"lapis lazuli, 2.5 pt, no dash | 2, M-F, 800-1800",,Yes. RPP holders are exempt from time limits.,8am,6pm,"MULTILINESTRING ((-122.43339 37.80399, -122.431984 37.80417))"
0,,Time limited,M-F,800-1800,800,1800,,,,Z,,,9603,507,0,,,,,,2.0,,,MTA,20170513001302,"anemone violet, 2.5 pt, no dash",,,,"anemone violet, 2.5 pt, no dash | 2, M-F, 800-1800",,Yes. RPP holders are exempt from time limits.,8am,6pm,"MULTILINESTRING ((-122.423904 37.751785, -122.423775 37.750397))"
0,,Time limited,M-F,800-1800,800,1800,,,,O,,,7750,48,0,,,,,,2.0,,,MTA,20170513001335,"black, 2.5 pt, no dash",,,,"black, 2.5 pt, no dash | 2, M-F, 800-1800",,Yes. RPP holders are exempt from time limits.,8am,6pm,"MULTILINESTRING ((-122.46387 37.74299, -122.46388 37.74286))"
0,,Time limited,M-F,800-1800,800,1800,,,,H,,,6150,767,0,,,,,,2.0,,,MTA,20170513001314,"black, 2.5 pt, no dash",,,,"black, 2.5 pt, no dash | 2, M-F, 800-1800",,Yes. RPP holders are exempt from time limits.,8am,6pm,"MULTILINESTRING ((-122.47415 37.726982, -122.47416 37.727047, -122.47412 37.727375, -122.474045 37.727737, -122.474014 37.727905, -122.474 37.72802, -122.47399 37.72821, -122.474 37.72832, -122.474 37.728394, -122.47401 37.72845, -122.47398 37.728493, -122.473946 37.72852, -122.47391 37.728527, -122.47382 37.728527, -122.4737 37.72853, -122.473595 37.72854, -122.4734 37.728558, -122.47327 37.72857))"
0,,Time limited,M-F,800-1800,800,1800,,,,O,,,7708,227,0,,,,,,2.0,,,MTA,20170513001327,"black, 2.5 pt, no dash",,,,"black, 2.5 pt, no dash | 2, M-F, 800-1800",,Yes. RPP holders are exempt from time limits.,8am,6pm,"MULTILINESTRING ((-122.46983 37.739464, -122.46968 37.739555, -122.4695 37.739647, -122.469376 37.7397, -122.46922 37.73976, -122.46916 37.73978))"
0,,No oversized vehicles,M-Su,2400-600,2400,600,Oversized vehicles and trailers are those longer than 22 feet or taller than 7 feet,,,,,,1310,393,2,March 2014,,,mta,20150917000000,0.0,TMINICUCCI,20170509225405,MTA,20170513000915,,,,,,,Yes. Typical passenger vehicles are exempt.,12am,6am,"MULTILINESTRING ((-122.39871 37.766193, -122.39861 37.765114))"
0,,No oversized vehicles,M-Su,2400-600,2400,600,Oversized vehicles and trailers are those longer than 22 feet or taller than 7 feet,18991230000000,,,,,0,1038,2,March 2014,,,mta,20150917000000,0.0,,,MTA,20170513000914,,,,,,,Yes. Typical passenger vehicles are exempt.,12am,6am,"MULTILINESTRING ((-122.44896 37.71376, -122.44948 37.713524, -122.44952 37.71351, -122.44963 37.71346, -122.449745 37.713406, -122.44985 37.713352, -122.44996 37.7133, -122.450066 37.71324, -122.45017 37.713184, -122.45028 37.713123, -122.450386 37.713062, -122.450485 37.713, -122.45059 37.712936, -122.45069 37.71287, -122.45079 37.712807, -122.45088 37.712738, -122.45098 37.71267, -122.45107 37.712597, -122.451164 37.712524, -122.451256 37.712452, -122.45175 37.712067, -122.45178 37.71204, -122.45178 37.71204, -122.45178 37.712036, -122.45178 37.712036, -122.45178 37.712036, -122.45179 37.712036, -122.45179 37.712036))"
0,,Time limited,M-F,900-2000,900,2000,,20150324000000,Mark C. Dreger,Q,,,1488,275,0,,,,,,2.0,,,MTA,20170513001522,"lapis lazuli, 2.5 pt, no dash",,,,"lapis lazuli, 2.5 pt, no dash | 2, M-F, 900-2000",,Yes. RPP holders are exempt from time limits.,9am,8pm,"MULTILINESTRING ((-122.43251 37.773655, -122.432495 37.773617, -122.43235 37.77291))"
0,,Time limited,M-F,800-1800,800,1800,,,,E,,,5266,134,0,,,,,,2.0,,,MTA,20170513001336,"black, 2.5 pt, no dash",,,,"black, 2.5 pt, no dash | 2, M-F, 800-1800",,Yes. RPP holders are exempt from time limits.,8am,6pm,"MULTILINESTRING ((-122.48314 37.718994, -122.48317 37.718628))"
0,,Time limited,M-F,800-1800,800,1800,,,,K,M,,7160,410,0,,,,,,2.0,,,MTA,20170513001326,"lapis lazuli, 2.5 pt, no dash",,,,"lapis lazuli, 2.5 pt, no dash | 2, M-F, 800-1800",,Yes. RPP holders are exempt from time limits.,8am,6pm,"MULTILINESTRING ((-122.42936 37.800797, -122.42796 37.800976))"
0,,Time limited,M-F,800-1800,800,1800,,,,L,,,6997,269,0,,,,,,2.0,,,MTA,20170513001312,"lapis lazuli, 2.5 pt, no dash",,,,"lapis lazuli, 2.5 pt, no dash | 2, M-F, 800-1800",,Yes. RPP holders are exempt from time limits.,8am,6pm,"MULTILINESTRING ((-122.45674 37.776524, -122.45689 37.777252))"
0,,Time limited,M-Su,800-2200,800,2200,,,,U,,,8911,82,0,,,,,,2.0,,,MTA,20170513001848,"black, 2.5 pt, no dash",,,,"black, 2.5 pt, no dash | 2, M-Su, 800-2200",,Yes. RPP holders are exempt from time limits.,8am,10pm,"MULTILINESTRING ((-122.39331 37.781013, -122.39352 37.78117))"
0,,Time limited,M-F,800-2100,800,2100,,,,S,,,8255,152,0,,,,,,2.0,,,MTA,20170513001731,"black, 2.0 pt, no dash",,,,"black, 2.0 pt, no dash | 2, M-F, 800-2100",,Yes. RPP holders are exempt from time limits.,8am,9pm,"MULTILINESTRING ((-122.429085 37.77031, -122.428566 37.770374))"
0,,No oversized vehicles,M-Su,2400-600,2400,600,Oversized vehicles and trailers are those longer than 22 feet or taller than 7 feet,18991230000000,,,,,0,627,1,May 2013,,,mta,20150917000000,0.0,,,MTA,20170513000913,,,,,,,Yes. Typical passenger vehicles are exempt.,12am,6am,"MULTILINESTRING ((-122.37765 37.733143, -122.37941 37.734146))"
0,,Time limited,M-F,900-1800,900,1800,,,,N,,,7576,232,0,,,,,,2.0,,,MTA,20170513001338,"black, 2.5 pt, no dash",,,,"black, 2.5 pt, no dash | 2, M-F, 900-1800",,Yes. RPP holders are exempt from time limits.,9am,6pm,"MULTILINESTRING ((-122.46975 37.78464, -122.46895 37.78468))"
0,,Time limited,M-F,800-1800,800,1800,,,,P,,,8055,559,0,,,,,,2.0,,,MTA,20170513001315,"anemone violet, 2.5 pt, no dash",,,,"anemone violet, 2.5 pt, no dash | 2, M-F, 800-1800",,Yes. RPP holders are exempt from time limits.,8am,6pm,"MULTILINESTRING ((-122.442 37.78138, -122.44193 37.781223, -122.44185 37.781, -122.44176 37.78071, -122.44173 37.780582, -122.44169 37.780373, -122.441666 37.780216, -122.44165 37.780064, -122.44164 37.779907, -122.44165 37.779877))"
0,,Time limited,M-Sa,800-2100,800,2100,,,,A,,,4264,66,0,,,,,,2.0,,,MTA,20170513001732,"black, 2.5 pt, no dash",,,,"black, 2.5 pt, no dash | 2, M-Sa, 800-2100",,Yes. RPP holders are exempt from time limits.,8am,9pm,"MULTILINESTRING ((-122.408066 37.80349, -122.407845 37.803516))"
0,,Time limited,M-F,800-1800,800,1800,,,,G,,,5699,257,0,,,,,,2.0,,,MTA,20170513001325,"lapis lazuli, 2.5 pt, no dash",,,,"lapis lazuli, 2.5 pt, no dash | 2, M-F, 800-1800",,Yes. RPP holders are exempt from time limits.,8am,6pm,"MULTILINESTRING ((-122.43861 37.787193, -122.43846 37.7865))"
0,,Time limited,M-Su,800-2200,800,2200,,,,Y,,,9436,445,0,,,,,,2.0,,,MTA,20170513001848,"black, 2.5 pt, no dash",,,,"black, 2.5 pt, no dash | 2, M-Su, 800-2200",,Yes. RPP holders are exempt from time limits.,8am,10pm,"MULTILINESTRING ((-122.392456 37.78137, -122.391365 37.7805))"
0,,Time limited,M-F,800-1800,800,1800,,,,G,,,5763,251,0,,,,,,2.0,,,MTA,20170513001326,"lapis lazuli, 2.5 pt, no dash",,,,"lapis lazuli, 2.5 pt, no dash | 2, M-F, 800-1800",,Yes. RPP holders are exempt from time limits.,8am,6pm,"MULTILINESTRING ((-122.435745 37.789715, -122.43588 37.790394))"
0,,Time limited,M-Sa,900-1800,900,1800,,,,R,,,9679,91,0,,,,,,2.0,,,MTA,20170513001310,"black, 2.5 pt, no dash",,,,"black, 2.5 pt, no dash | 2, M-Sa, 900-1800",,Yes. RPP holders are exempt from time limits.,9am,6pm,"MULTILINESTRING ((-122.42183 37.78004, -122.421875 37.78029))"
0,,Time limited,M-F,800-2100,800,2100,,,,S,,,8309,277,0,,,,,,2.0,,,MTA,20170513001738,"black, 2.0 pt, no dash",,,,"black, 2.0 pt, no dash | 2, M-F, 800-2100",,Yes. RPP holders are exempt from time limits.,8am,9pm,"MULTILINESTRING ((-122.43527 37.77062, -122.435425 37.77137))"
0,,Time limited,M-F,800-2100,800,2100,,,,S,,,8304,115,0,,,,,,2.0,,,MTA,20170513001727,"black, 2.0 pt, no dash",,,,"black, 2.0 pt, no dash | 2, M-F, 800-2100",,Yes. RPP holders are exempt from time limits.,8am,9pm,"MULTILINESTRING ((-122.43193 37.77149, -122.43199 37.7718))"
0,,Time limited,M-F,800-1800,800,1800,,,,E,,,5243,197,0,,,,,,2.0,,,MTA,20170513001336,"black, 2.5 pt, no dash",,,,"black, 2.5 pt, no dash | 2, M-F, 800-1800",,Yes. RPP holders are exempt from time limits.,8am,6pm,"MULTILINESTRING ((-122.48298 37.71978, -122.48301 37.719242))"
0,,Time limited,M-F,800-1600,800,1600,,,,DD,,,5232,619,0,,,,,,2.0,,,MTA,20170513001057,"black, 2.5 pt, no dash",,,,"black, 2.5 pt, no dash | 2, M-F, 800-1600",,Yes. RPP holders are exempt from time limits.,8am,4pm,"MULTILINESTRING ((-122.481926 37.73424, -122.481926 37.734234, -122.481804 37.732544))"
0,,Time limited,M-Sa,800-2100,800,2100,,,,A,C,,4756,408,0,,,,,,2.0,,,MTA,20170513001730,"black, 2.5 pt, no dash",,,,"black, 2.5 pt, no dash | 2, M-Sa, 800-2100",,Yes. RPP holders are exempt from time limits.,8am,9pm,"MULTILINESTRING ((-122.4138 37.798954, -122.412415 37.799133))"
0,,Time limited,M-F,800-2100,800,2100,,,,S,,,8339,139,0,,,,,,2.0,,,MTA,20170513001728,"black, 2.0 pt, no dash",,,,"black, 2.0 pt, no dash | 2, M-F, 800-2100",,Yes. RPP holders are exempt from time limits.,8am,9pm,"MULTILINESTRING ((-122.423546 37.77304, -122.423615 37.77342))"
0,,Time limited,M-Sa,900-1800,900,1800,,,,I,,,6268,507,0,,,,,,1.0,,,MTA,20170513001328,"lapis lazuli, 2.5 pt, dash 1:1, interval 2",,,,"lapis lazuli, 2.5 pt, dash 1:1, interval 2 | 1, M-Sa, 900-1800",,Yes. RPP holders are exempt from time limits.,9am,6pm,"MULTILINESTRING ((-122.420395 37.750603, -122.420525 37.75199))"
0,,Time limited,M-F,900-1800,900,1800,,,,N,,,7517,575,0,,,,,,2.0,,,MTA,20170513001335,"black, 2.5 pt, no dash",,,,"black, 2.5 pt, no dash | 2, M-F, 900-1800",,Yes. RPP holders are exempt from time limits.,9am,6pm,"MULTILINESTRING ((-122.46446 37.784645, -122.46435 37.78307))"
0,,Time limited,M-F,800-2100,800,2100,,,,S,,,8091,181,0,,,,,,2.0,,,MTA,20170513001739,"black, 2.0 pt, no dash",,,,"black, 2.0 pt, no dash | 2, M-F, 800-2100",,Yes. RPP holders are exempt from time limits.,8am,9pm,"MULTILINESTRING ((-122.44026 37.762753, -122.440216 37.762257))"
0,,Time limited,M-F,800-1700,800,1700,,,,J,,,6425,273,0,,,,,,2.0,,,MTA,20170513001133,"black, 2.5 pt, no dash",,,,"black, 2.5 pt, no dash | 2, M-F, 800-1700",,Yes. RPP holders are exempt from time limits.,8am,5pm,"MULTILINESTRING ((-122.45037 37.76756, -122.45022 37.766815))"
0,,Time limited,M-Sa,800-2100,800,2100,,,,C,G,,4983,247,0,,,,,,2.0,,,MTA,20170513001730,"black, 2.5 pt, no dash",,,,"black, 2.5 pt, no dash | 2, M-Sa, 800-2100",,Yes. RPP holders are exempt from time limits.,8am,9pm,"MULTILINESTRING ((-122.41801 37.7945, -122.41787 37.793827))"
0,,Time limited,M-F,800-1800,800,1800,,,,H,,,6206,236,0,,,,,,2.0,,,MTA,20170513001339,"black, 2.5 pt, no dash",,,,"black, 2.5 pt, no dash | 2, M-F, 800-1800",,Yes. RPP holders are exempt from time limits.,8am,6pm,"MULTILINESTRING ((-122.468864 37.723503, -122.46894 37.72339, -122.46903 37.723263, -122.46912 37.723125, -122.46921 37.72298, -122.46925 37.72294))"
0,,No oversized vehicles,M-Su,2400-600,2400,600,Oversized vehicles and trailers are those longer than 22 feet or taller than 7 feet,,,,,,2230,398,2,March 2014,,,mta,20150917000000,0.0,,,MTA,20170513000914,,,,,,,Yes. Typical passenger vehicles are exempt.,12am,6am,"MULTILINESTRING ((-122.389854 37.75518, -122.38975 37.75409))"
0,,Time limited,M-F,800-1800,800,1800,,,,M,,,7344,174,0,,,,,,2.0,,,MTA,20170513001301,"lapis lazuli, 2.5 pt, no dash",,,,"lapis lazuli, 2.5 pt, no dash | 2, M-F, 800-1800",,Yes. RPP holders are exempt from time limits.,8am,6pm,"MULTILINESTRING ((-122.44662 37.802258, -122.446526 37.80179))"
